t1,trgt,side,pt,sl
2011-09-30 18:32:37.663,0.00906943395439086,1.0,1,2
2011-09-30 18:47:28.826,0.008903945972299241,1.0,1,2
2011-09-30 18:56:24.263,0.00879874528759747,1.0,1,2
2011-09-30 19:06:52.158,0.008688011071594219,1.0,1,2
2011-09-30 00:36:01.305,0.008718667821621107,1.0,1,2
2011-09-30 19:33:14.088,0.00864115195014111,1.0,1,2
2011-09-30 19:38:42.441,0.008470011401781838,1.0,1,2
2011-09-30 18:32:37.663,0.008387677760191784,1.0,1,2
2011-09-30 13:38:35.936,0.00843598695763854,1.0,1,2
2011-09-30 13:32:52.328,0.00876132944478683,1.0,1,2
2011-09-30 10:54:44.114,0.009548466737730313,1.0,1,2
2011-09-30 10:08:26.237,0.010258571556118761,1.0,1,2
2011-09-30 13:32:52.328,0.010271848755547264,1.0,1,2
2011-09-30 13:38:35.936,0.010068601112095532,1.0,1,2
2011-10-02 22:00:22.610,0.009919786642112408,-1.0,1,2
2011-10-02 22:00:22.610,0.009862318937049868,-1.0,1,2
2011-10-02 22:00:22.610,0.009749053049428361,-1.0,1,2
2011-10-02 22:00:22.610,0.00976546134639229,-1.0,1,2
2011-10-02 22:00:22.610,0.010003754024033508,-1.0,1,2
2011-10-02 22:00:22.610,0.010301362230221552,-1.0,1,2
2011-10-02 22:00:22.610,0.010388564795340893,-1.0,1,2
2011-10-02 22:00:22.610,0.010357699724215028,-1.0,1,2
2011-10-02 22:00:22.610,0.010485470001808717,-1.0,1,2
2011-10-02 22:00:22.610,0.010707563743836468,-1.0,1,2
2011-09-30 19:59:58.047,0.010874791641180338,1.0,1,2
2011-10-02 22:00:22.610,0.011082546566554852,1.0,1,2
2011-09-30 19:54:00.612,0.01093872398581387,1.0,1,2
2011-09-30 19:54:00.612,0.010722399280462475,1.0,1,2
2011-09-30 18:56:24.263,0.010510702891925842,1.0,1,2
2011-09-30 19:38:42.441,0.010304307640936546,1.0,1,2
2011-09-30 19:57:32.295,0.010101458771896606,1.0,1,2
2011-09-30 19:54:00.612,0.009716602208315597,1.0,1,2
2011-09-30 19:38:42.441,0.009547175158554803,1.0,1,2
2011-09-30 18:56:24.263,0.009405866777745025,1.0,1,2
2011-09-30 18:32:37.663,0.00927601286431152,1.0,1,2
2011-09-30 18:32:37.663,0.009108374195940083,1.0,1,2
2011-09-30 18:56:24.263,0.008928119165412541,1.0,1,2
2011-10-02 22:00:22.610,0.008768945354736683,-1.0,1,2
2011-10-02 22:00:22.610,0.00859595137832625,-1.0,1,2
2011-10-02 22:00:22.610,0.008583385624245444,-1.0,1,2
2011-10-02 22:00:22.610,0.008681132009590139,-1.0,1,2
2011-10-02 22:00:22.610,0.008833691107334906,-1.0,1,2
2011-10-02 22:00:22.610,0.008743233535738117,-1.0,1,2
2011-10-02 22:00:22.610,0.008646651489441156,-1.0,1,2
2011-10-02 22:00:22.610,0.008585051671246964,-1.0,1,2
2011-10-02 22:00:22.610,0.008592562568260917,-1.0,1,2
2011-09-30 19:54:00.612,0.008733380814687995,1.0,1,2
2011-09-30 20:07:26.402,0.008655982935214194,1.0,1,2
2011-10-02 22:00:22.610,0.00848570894369349,1.0,1,2
2011-09-30 20:01:14.266,0.008318395548815966,1.0,1,2
2011-10-02 22:00:22.610,0.008207282391682193,1.0,1,2
2011-10-02 22:00:22.610,0.008324979345395823,1.0,1,2
2011-10-02 22:00:22.610,0.008495654935135306,1.0,1,2
2011-10-02 22:00:22.610,0.008605854753967034,1.0,1,2
2011-10-02 22:00:22.610,0.008748207262064423,1.0,1,2
2011-10-02 22:00:22.610,0.008830302926267845,1.0,1,2
2011-10-02 22:00:22.610,0.00903923951250791,1.0,1,2
2011-10-02 22:00:22.610,0.00922769501262311,1.0,1,2
2011-10-03 17:01:14.565,0.009349258833195526,1.0,1,2
2011-10-03 17:01:14.565,0.009413722248787018,1.0,1,2
2011-10-03 17:18:32.571,0.009281462566113364,1.0,1,2
2011-10-03 17:18:32.571,0.009155922610099903,1.0,1,2
2011-10-03 17:12:52.487,0.00913704487497514,1.0,1,2
2011-10-03 17:01:14.565,0.009178229523421658,1.0,1,2
2011-10-03 17:01:14.565,0.0091484464225656,1.0,1,2
